C4 80DE801040 017 0C00 7FF 0000 7FF 0016 0000 0101  DE
DE 4000000000 017 0C00 7FF 0000 7FF 0016 0000 0101  DF
DF 8001101040 017 0C00 7FF 0000 7FF 0016 0000 0101  01
01 00A0009004 017 0C00 017 0000 7FF 0017 0000 0101  02
02 0104009420 018 0C00 017 DE04 7FF 0017 0000 0101  03
03 0002009001 018 DE04 017 DE04 7FF 0017 0000 0101  04
04 8109804002 018 DE04 017 DE04 7FF 0017 0000 0101  09
09 800C404002 018 DE04 017 DE04 7FF 0017 0000 0101  0A
0A 800C204002 018 DE04 017 DE04 7FF 0017 0000 0101  0C
0C 8024084002 018 DE04 017 DE04 7FF 0017 0000 0101  0D
0D 0020011002 018 DE04 017 DE04 7FF 0004 0000 0101  0E
0E 811C044002 018 DE04 017 DE04 7FF 0004 0000 0101  1C
1C 8120024002 018 DE04 017 DE04 7FF 0004 0000 0101  20
20 8023014002 018 DE04 017 DE04 7FF 0004 0000 0101  23
23 0001009024 018 DE04 017 001C 7FF 0004 0000 0101  24
24 8026804002 018 DE04 017 001C 7FF 0004 0000 0101  25
25 814A404002 018 DE04 017 001C 7FF 0004 0000 0101  4A
4A 8153204002 018 DE04 017 001C 7FF 0004 0000 0101  4B
4B 814E104002 018 DE04 017 001C 7FF 0004 0000 0101  4E
4E 0020009001 018 DE04 017 001C 7FF 001C 0000 0101  4F
4F 0001009004 018 DE04 017 0018 7FF 001C 0000 0101  50
50 0004009020 01C DE04 017 0018 7FF 001C 0000 0101  51
51 0088009208 01C DE04 7FE 0018 7FE 001C 0000 0101  52
52 8055101040 01C DE04 7FE 0018 7FE 001C 0000 0101  55
55 0200000000 01C DE04 7FE 0018 7FE 001C 0000 0101  56
56 80C4101040 01C DE04 7FE 0018 7FE 001C 0000 0101  C4
C4 80DE801040 01C DE04 7FE 0018 7FE 001C 0000 0101  DE
DE 4000000000 01C DE04 7FE 0018 7FE 001C 0000 0101  DF
DF 8001101040 01C DE04 7FE 0018 7FE 001C 0000 0101  01
01 00A0009004 01C DE04 01C 0018 7FE 001C 0000 0101  02
02 0104009420 01D DE04 01C AC01 7FE 001C 0000 0101  03
03 0002009001 01D AC01 01C AC01 7FE 001C 0000 0101  04
04 8109804002 01D AC01 01C AC01 7FE 001C 0000 0101  09
09 800C404002 01D AC01 01C AC01 7FE 001C 0000 0101  0C
0C 8024084002 01D AC01 01C AC01 7FE 001C 0000 0101  0D
0D 0020011002 01D AC01 01C AC01 7FE 0001 0000 0101  0E
0E 811C044002 01D AC01 01C AC01 7FE 0001 0000 0101  1C
1C 8120024002 01D AC01 01C AC01 7FE 0001 0000 0101  1D
1D 81E0014002 01D AC01 01C AC01 7FE 0001 0000 0101  1E
1E 0001009028 01D AC01 01C 07FF 7FE 0001 0000 0101  1F
1F 8024101040 01D AC01 01C 07FF 7FE 0001 0000 0101  24
24 8026804002 01D AC01 01C 07FF 7FE 0001 0000 0101  25
25 814A404002 01D AC01 01C 07FF 7FE 0001 0000 0101  26
26 0080009001 01D AC01 7FF 07FF 7FE 0001 0000 0101  27
27 0100000000 01D AC01 7FF 0000 7FE 0001 0000 0101  28
28 813C804002 01D AC01 7FF 0000 7FE 0001 0000 0101  3C
3C 8143204002 01D AC01 7FF 0000 7FE 0001 0000 0101  43
43 8146104002 01D AC01 7FF 0000 7FE 0001 0000 0101  44
44 0010C09001 01D AC01 7FF 0000 7FE 0001 0000 0101  45
45 80C4101040 01D AC01 7FF 0000 7FE 0001 0000 0101  C4
C4 80DE801040 01D AC01 7FF 0000 7FE 0001 0000 0101  DE
DE 4000000000 01D AC01 7FF 0000 7FE 0001 0000 0101  DF
DF 8001101040 01D AC01 7FF 0000 7FE 0001 0000 0101  01
01 00A0009004 01D AC01 01D 0000 7FE 001D 0000 0101  02
02 0104009420 01E AC01 01D F001 7FE 001D 0000 0101  03
03 0002009001 01E F001 01D F001 7FE 001D 0000 0101  04
04 8109804002 01E F001 01D F001 7FE 001D 0000 0101  09
09 800C404002 01E F001 01D F001 7FE 001D 0000 0101  0A
0A 800C204002 01E F001 01D F001 7FE 001D 0000 0101  0B
0B 8157104002 01E F001 01D F001 7FE 001D 0000 0101  57
57 8171084002 01E F001 01D F001 7FE 001D 0000 0101  58
58 8166044002 01E F001 01D F001 7FE 001D 0000 0101  59
59 8161024002 01E F001 01D F001 7FE 001D 0000 0101  5A
5A 815F014002 01E F001 01D F001 7FE 001D 0000 0101  5B
5B 80C4041040 01E F001 01D F001 7FE 001D 0000 0101  5C
5C 0020011002 01E F001 01D F001 7FE 0001 0000 0101  5D
5D 0004009024 01F F001 01D F001 7FE 0001 0000 0101  5E
5E 80C4101040 01F F001 01D F001 7FE 0001 0000 0101  C4
C4 80DE801040 01F F001 01D F001 7FE 0001 0000 0101  DE
DE 4000000000 01F F001 01D F001 7FE 0001 0000 0101  DF
